userName,score,content,sentiment,cleaned_text
A Google user,5,bagus sekali,Positive,bagus sekali
A Google user,5,perfect,Positive,perfect
A Google user,5,This is very nice and important app,Positive,nice important app
A Google user,5,best platform good👍,Positive,best platform good
A Google user,4,"This app is amazing, I learned how to speak English.",Positive,app amazing learned speak english
A Google user,4,it is the best application to learn a new language I learned norwegian on Duolingo and I am now a little more fluent at norwegian than before . Thank you Duolingo!! But the heart feature in the app isn't that great.,Positive,best application learn new language learned norwegian duolingo little fluent norwegian thank duolingo heart feature app great
A Google user,5,"the best language learning platform. The consistency of the app reminding you to take a lesson everyday is energetic, always pressuring you to learn and the learning process is fun and lively. 5 star ⭐ for you people.",Positive,best language learning platform consistency app reminding take lesson everyday energetic always pressuring learn learning process fun lively 5 star people
A Google user,5,The best app to learn English.,Positive,best app learn english
A Google user,5,verry good leaning english app 100💯,Positive,verry good leaning english app 100
A Google user,5,Great app for learning languages,Positive,great app learning languages
A Google user,4,Good Combination,Positive,good combination
A Google user,5,Good,Positive,good
A Google user,5,super fun and easy to learn,Positive,super fun easy learn
A Google user,5,very nice 👍,Positive,nice
A Google user,5,A Very nice to download this app ❣️❣️,Positive,nice download app
A Google user,4,"Your maths section is extremely basic for high school learners. Also, there are sections with incorrect answers. One being what is 25c x 2 but the only options for answers given is 1c, 5c or 25c. The answer is 50c and any of the other given answers is incorrect. Terrible app for maths",Positive,maths section extremely basic high school learners also sections incorrect answers one 25c x 2 options answers given 1c 5c 25c answer 50c given answers incorrect terrible app maths
A Google user,2,i want Nepali Language also☹️,Negative,want nepali language also
A Google user,5,best app frrrr,Positive,best app frrrr
A Google user,5,nice app,Positive,nice app
A Google user,5,"it's so great! I can learn a lot of languages, I love it!🤩🤩🤩😍😍😍😍🥰🥰😘😘 (*in Japanese*) 空から花びら！デュオリンゴが大好きです！",Positive,great learn lot languages love japanese 空から花びら デュオリンゴが大好きです
A Google user,5,"great job, this app is the best in learning",Positive,great job app best learning
A Google user,5,This is so good,Positive,good
A Google user,5,really it is a wonderful 👍 and also it's a friendly app💓💓😄,Positive,really wonderful also friendly app
A Google user,5,fantastic 👌,Positive,fantastic
A Google user,5,"It's to great, I can learn many languages from it. I am very happy after using it. I can easily Converse .",Positive,great learn many languages happy using easily converse
A Google user,5,it is best app to learn any language downloaded it is very good I learn Japanese I think you choose your any language it is very good opportunity for us this is very good app I think it is also good for you also thank you ❤️,Positive,best app learn language downloaded good learn japanese think choose language good opportunity us good app think also good also thank
A Google user,4,you should try this app,Positive,try app
A Google user,5,it's really a super app for learning English,Positive,really super app learning english
A Google user,1,"I already pay a lot of money for this app. However, duo insists I pay more money for access to additional content. I'm disgusted",Negative,already pay lot money app however duo insists pay money access additional content disgusted
A Google user,4,parfect,Positive,parfect
A Google user,5,This is amazing aap 🎈🎈🤗🤗🎈🎈,Positive,amazing aap
A Google user,5,best way to learn new language.,Positive,best way learn new language
A Google user,5,it tells you perfectly and it also allows to share gifts with your friend and it also has a course to get extra heart,Positive,tells perfectly also allows share gifts friend also course get extra heart
A Google user,5,"Wow!!!!! The most exciting and easy way to learn your language of your choice, it's just like an educational game... I looooovvvvvveeee duolingo 😍💯",Positive,wow exciting easy way learn language choice like educational game looooovvvvvveeee duolingo
A Google user,5,the best language up I've ever try it,Positive,best language ever try
A Google user,4,Trop bien,Positive,trop bien
A Google user,1,Bad app😒😒,Negative,bad app
A Google user,4,خیلی خوبه ولی میشه با معنی بزارید مثلا من الان زبونم فارسی و معنی بعضی از کلمات انگلیسی رو نمیدونم لطفا زبان فارسی رو هم موجود کنید خیلی ممنون,Positive,خیلی خوبه ولی میشه با معنی بزارید مثلا من الان زبونم فارسی و معنی بعضی از کلمات انگلیسی رو نمیدونم لطفا زبان فارسی رو هم موجود کنید خیلی ممنون
A Google user,4,good work 👍,Positive,good work
A Google user,5,Good for french,Positive,good french
A Google user,5,it's really fun and it's helping me learn french,Positive,really fun helping learn french
A Google user,4,Very helpful app for language Learning.....you can learn more than just basics of a language......completing full course and just little more practice is enough to make you fluent....love it ❤️,Positive,helpful app language learning learn basics language completing full course little practice enough make fluent love
A Google user,5,I LIKE YOU DUO YOU ARE THE BEST.,Positive,like duo best
A Google user,5,Whooo,Positive,whooo
A Google user,5,every good to learning English. thank you.,Positive,every good learning english thank
A Google user,4,Its a great app for learning languages but when you type in an answer it auto corrects.I recommend the app for all ages,Positive,great app learning languages type answer auto corrects recommend app ages
A Google user,4,"good app, it also has a good interference and is really interactive to work with and learning language is very easy in it the minus point is it teaches very slowly and kind of it is not good for beginners",Positive,good app also good interference really interactive work learning language easy minus point teaches slowly kind good beginners
A Google user,5,very 🙂,Positive,
A Google user,5,"super app, very nice",Positive,super app nice
A Google user,5,best best app,Positive,best best app
A Google user,5,1. I am really now a pro dutch speaker 2. I can understand dutch well,Positive,1 really pro dutch speaker 2 understand dutch well
A Google user,5,good apps,Positive,good apps
A Google user,5,very nice ☺️,Positive,nice
A Google user,5,VERY NICE DUOLINGO,Positive,nice duolingo
A Google user,5,nice app,Positive,nice app
A Google user,5,i ma so happy and very good duolingo app,Positive,happy good duolingo app
A Google user,4,This app is the best. You can learn many languages at the same time.,Positive,app best learn many languages time
A Google user,3,Can't practice to earn hearts anymore Please fix I don't have premium,Neutral,practice earn hearts anymore please fix premium
A Google user,5,Exellent,Positive,exellent
A Google user,5,I like the way they make learning fun and easy.btw l am learning French and Japanese in Duolingo,Positive,like way make learning fun easy btw l learning french japanese duolingo
A Google user,5,"This is the best learning language app for me. As a student, I'm learning french at school, and with this, I am able to learn a language for my career and at the same time get entertained. 100% PERFECT!",Positive,best learning language app student learning french school able learn language career time get entertained 100 perfect
A Google user,5,very nice app,Positive,nice app
A Google user,5,Duolingo ek accha app hai hamen ismein bahut maja a raha hai ek game type thank you Duolingo,Positive,duolingo ek accha app hai hamen ismein bahut maja raha hai ek game type thank duolingo
A Google user,5,napaka cool at marami Akong na tutunan sa app na ito thank you Duoligo.,Positive,napaka cool marami akong na tutunan sa app na ito thank duoligo
A Google user,5,best,Positive,best
A Google user,5,i like it,Positive,like
A Google user,2,"Lieber Duolingo, kannst du bitte Pennsylvania Dutch in ich muss es mir merken, weil meiner Kultur",Negative,lieber duolingo kannst du bitte pennsylvania dutch ich muss es mir merken weil meiner kultur
A Google user,5,it help to learn English and more languages this site is very nice,Positive,help learn english languages site nice
A Google user,4,"very good platform for learning language but one thing who disturb myself, ad.",Positive,good platform learning language one thing disturb ad
A Google user,5,best for learning any language,Positive,best learning language
A Google user,5,good,Positive,good
A Google user,5,"I love it! It's super fun and I learn Spanish, it's the best language learning app in my opinion. (Please give me my family back.)",Positive,love super fun learn spanish best language learning app opinion please give family back
A Google user,5,Thank youuuu sooo much duolingo,Positive,thank youuuu sooo much duolingo
A Google user,5,The best way to learning a new language and with no ads,Positive,best way learning new language ads
A Google user,5,learner friendly and one of the greatest for languages. Yall should come here,Positive,learner friendly one greatest languages yall come
A Google user,5,awww it's so nice I am currently learning Spanish,Positive,awww nice currently learning spanish
A Google user,5,it was very helpful for meto study Korean and we are we need at 10 minutes daily so convenient and free,Positive,helpful meto study korean need 10 minutes daily convenient free
A Google user,5,"Great app so far for me.. I am learning various languages but would really love the addition of more Indian languages in the app... Plus there must be an option for listening exercises to hear sped up audio, as people in real life generally don't speak each and every word clearly but rather kinda speed up the whole thing..",Positive,great app far learning various languages would really love addition indian languages app plus must option listening exercises hear sped audio people real life generally speak every word clearly rather kinda speed whole thing
A Google user,5,saya sangat terkesan and I love it❤,Positive,saya sangat terkesan love
A Google user,4,Good,Positive,good
A Google user,5,Best learning app of all time,Positive,best learning app time
A Google user,5,best language learning app l love it has taught me a lot thank you for creating it .,Positive,best language learning app l love taught lot thank creating
A Google user,5,"i HaVe LeaRNT so maNy FReNcH woRDs B̊uT i HaVeNT B̊eeN coNseNRaTiNg oN sPaNisH,THaTs How mucH i LoVe french",Positive,learnt many french words b ut havent b een consenrating spanish thats much love french
A Google user,5,Very nice application. You can learn any language in free. And it is just like a game❤️❤️,Positive,nice application learn language free like game
A Google user,5,Super,Positive,super
A Google user,5,excellent learning tool,Positive,excellent learning tool
A Google user,5,easy to do,Positive,easy
A Google user,5,Thats awsome,Positive,thats awsome
A Google user,5,this is very good app 🫶,Positive,good app
A Google user,5,It was so fun so I think I can learn English very well and in short time. And thank you so much for improving my English with me it's been only 2 days but I think I've improve lots of mistake in English lesson and again thank you so much 🫶😍 thanks for making this app 💕😘,Positive,fun think learn english well short time thank much improving english 2 days think improve lots mistake english lesson thank much thanks making app
A Google user,5,awesome app for English speaking,Positive,awesome app english speaking
A Google user,5,I really like the app so far. It's a fun and entertaining way to learn a language on your on schedule.,Positive,really like app far fun entertaining way learn language schedule
A Google user,5,I think this is great platform for learning English.,Positive,think great platform learning english
A Google user,5,this is very good app and my English is so super fast,Positive,good app english super fast
A Google user,5,this app is cool and it's easy to understand what have to do us and also I had never used like this app ever this is awesome enjoy and learn more guys,Positive,app cool easy understand us also never used like app ever awesome enjoy learn guys
A Google user,1,Why doesn't this program teach Persian? Persian is the most beautiful and melodious language in the world.,Negative,program teach persian persian beautiful melodious language world
A Google user,4,very nice app,Positive,nice app
A Google user,5,Good,Positive,good
A Google user,5,Great app to learn a language zheshi good app,Positive,great app learn language zheshi good app
A Google user,4,"Always learning. I wish the app could be more personalized, like it could grow with your interests & give you added time & words in those specific areas. Also, I wish it always translated what it was showing.",Positive,always learning wish app could personalized like could grow interests give added time words specific areas also wish always translated showing
A Google user,5,I am learning korean for my education and Thank you doulingo for teaching me korean sarhanghea 😊🥰,Positive,learning korean education thank doulingo teaching korean sarhanghea
A Google user,5,nice app,Positive,nice app
A Google user,5,nice,Positive,nice
A Google user,5,The best there is at building a passion for learning a new language.,Positive,best building passion learning new language
A Google user,5,its easy and simple to learn,Positive,easy simple learn
A Google user,4,very good,Positive,good
A Google user,3,NOTIFICATION ARE REALLY ANNOYING,Neutral,notification really annoying
A Google user,5,it is fantastic,Positive,fantastic
A Google user,5,very usefull app,Positive,usefull app
A Google user,5,it is the best and it has also improved a lot!! 😺😺,Positive,best also improved lot
A Google user,5,"very great and gamified language learning platform, setting the standards for the rest",Positive,great gamified language learning platform setting standards rest
A Google user,5,Spanish or vanish,Positive,spanish vanish
A Google user,5,super👍👍,Positive,super
A Google user,5,great always but please include bangali and sanskrit language other wise one of the best language learning aap in this world,Positive,great always please include bangali sanskrit language wise one best language learning aap world
A Google user,5,this app is epic for learning language,Positive,app epic learning language
A Google user,4,"I think Duo should make a E book for us. So, we can read it or write it down. This can make learning much better. But, it's too GOOD to learn with Duo. Thank you so much ♥️♥️",Positive,think duo make e book us read write make learning much better good learn duo thank much
A Google user,4,very nice app improve your English,Positive,nice app improve english
A Google user,5,it's great,Positive,great
A Google user,5,good,Positive,good
A Google user,5,very nice app for learning lot's of language this app is really very nice 👍🙂,Positive,nice app learning lot language app really nice
A Google user,5,I feel my Spanish has really improved. It is fun!!,Positive,feel spanish really improved fun
A Google user,5,great,Positive,great
A Google user,5,Duolingo makes learning fun!,Positive,duolingo makes learning fun
A Google user,5,Best app to learn new languages. I would recommend it to everyone.... Loved it...💗,Positive,best app learn new languages would recommend everyone loved
A Google user,1,"I wanted to learn malayalam but there is no option for it , I felt bad , the app shoes german Spanish turkish........ But there is no malyalam?????",Negative,wanted learn malayalam option felt bad app shoes german spanish turkish malyalam
A Google user,5,"I'm in a relationship where I only speak English and he only speaks Spanish, don't ask... idk how it works but it does lol.... and this app is helping me out a lot. thank you",Positive,relationship speak english speaks spanish ask idk works lol app helping lot thank
A Google user,4,it's osm aap to learn other language,Positive,osm aap learn language
A Google user,5,It is like the best place to learn a language!!!,Positive,like best place learn language
A Google user,5,Nice and easy,Positive,nice easy
A Google user,5,"great app, currently learning Spanish. highly recommend.",Positive,great app currently learning spanish highly recommend
A Google user,5,very excellent I can learn multiple languages I can learn mathematics and apparently even the piano what a fantastic app Duolingo is the,Positive,excellent learn multiple languages learn mathematics apparently even piano fantastic app duolingo
A Google user,5,I love it,Positive,love
A Google user,5,Very good app,Positive,good app
A Google user,5,nice app easy to learning,Positive,nice app easy learning
A Google user,5,👌👌👌👌👌👌,Positive,
A Google user,5,it's really helpful for beginner.,Positive,really helpful beginner
A Google user,5,Duolingo is useful apps,Positive,duolingo useful apps
A Google user,5,it is the best app for learning languages without any fees. it makes us learn languages with games. so from me ....5 star,Positive,best app learning languages without fees makes us learn languages games 5 star
A Google user,5,very good,Positive,good
A Google user,2,"I have been using Duolingo for a while, and while the app is great for language learning, it has some serious technical issues that disrupt the experience. 1. Offline Mode Bug – Every time I open the app, it incorrectly shows ""You are offline,"" even when my internet connection is stable. This makes it frustrating to start lessons. 2. Streak Tracking Issue – Even after completing lessons or tasks, my streak doesn’t update. This is extremely discourag",Negative,using duolingo app great language learning serious technical issues disrupt experience 1 offline mode bug every time open app incorrectly shows offline even internet connection stable makes frustrating start lessons 2 streak tracking issue even completing lessons tasks streak update extremely discourag
A Google user,5,I love it,Positive,love
A Google user,4,your game so interesting and my english is good for duolingo so much and thank you duolingo very much thank you very much,Positive,game interesting english good duolingo much thank duolingo much thank much
A Google user,5,it is very nice I like this,Positive,nice like
A Google user,5,the best to learn language 👍👍👍😁,Positive,best learn language
A Google user,5,"I love the app. Many times I've installed it, but failed to complete or even properly start a course due to many other constraints. Planning to complete it this time. The way the app presents the content and also notifies is very cool. Love it",Positive,love app many times installed failed complete even properly start course due many constraints planning complete time way app presents content also notifies cool love
A Google user,1,Very bad app,Negative,bad app
A Google user,5,best app to learn any language easily and fast✨,Positive,best app learn language easily fast
A Google user,5,Oh no,Positive,oh
A Google user,5,good,Positive,good
A Google user,5,very nice,Positive,nice
A Google user,5,I am very interested your application,Positive,interested application
A Google user,5,it's great,Positive,great
A Google user,5,perfect,Positive,perfect
A Google user,5,very nice 🙂 👍,Positive,nice
A Google user,5,it is a very very good app to learn languages and to do 😊😃❤️❤️ I love this app ❤️,Positive,good app learn languages love app
A Google user,5,amazing for learning languages.,Positive,amazing learning languages
A Google user,4,It's very Basic Practice and learning for English language an application and I like it.,Positive,basic practice learning english language application like
A Google user,5,very nice,Positive,nice
A Google user,5,so good app I will enjoy to learn on Duolingo,Positive,good app enjoy learn duolingo
A Google user,5,it is good,Positive,good
A Google user,5,He estado aprendiendo mucho más con esta app.,Positive,estado aprendiendo mucho más con esta app
A Google user,5,niceeee app💫,Positive,niceeee app
A Google user,5,"this appp is amazing so far. I have been learning Zulu and French, and it has helped me a lot, so yes, I am super duper 😊 happy",Positive,appp amazing far learning zulu french helped lot yes super duper happy
A Google user,5,very nice app,Positive,nice app
A Google user,2,"Kinda pointless. I've had a 133 day streak for German. Is it fun? Yeah. Did it teach me much? I mean, I can say My cat is nice (Mein katzen ist nett) but... after 133 days, you'd think It's know more, right? Ehhhh.... and i did 4-5:lessons a day. Switching to summat better now.",Negative,kinda pointless 133 day streak german fun yeah teach much mean say cat nice mein katzen ist nett 133 days think know right ehhhh 4 5 lessons day switching summat better
A Google user,5,helped me a lot and very fun to do .,Positive,helped lot fun
A Google user,4,bhut aacha hai app,Positive,bhut aacha hai app
A Google user,5,this is my biggest recommendation if you want to learn other languages!,Positive,biggest recommendation want learn languages
A Google user,5,it is a nice way to learn a language,Positive,nice way learn language
A Google user,5,good apps in play story,Positive,good apps play story
A Google user,4,great app and I am enjoying it,Positive,great app enjoying
A Google user,1,"Thanks for wasting my time with the idiotic hearts. Along with the incessant ads, what an admission of need (for premium subscriptions).... And I'd do premium subscription if it was actually worth anything (as in, it was a valuable supplement for actual language acquisition).",Negative,thanks wasting time idiotic hearts along incessant ads admission need premium subscriptions premium subscription actually worth anything valuable supplement actual language acquisition
A Google user,5,Best app for learning and enjoying the learning you can also have streaks 💗💗💗😊😊😊😊,Positive,best app learning enjoying learning also streaks
A Google user,5,really enjoying the math atm,Positive,really enjoying math atm
A Google user,5,a very great app to learn new language,Positive,great app learn new language
A Google user,5,This is very nice,Positive,nice
A Google user,1,Bahut hi bakwas,Negative,bahut hi bakwas
A Google user,5,duolingo is so good to learn any language and how to write also . This ap is so amazing.pl try it .,Positive,duolingo good learn language write also ap amazing pl try
A Google user,5,helpful and easy technical app,Positive,helpful easy technical app
A Google user,5,The game is super . There are able to check your mistakes and rewards. If you play this game you have ability to contact with your friends in this way. You can learn languages which are your taste,Positive,game super able check mistakes rewards play game ability contact friends way learn languages taste
A Google user,5,"It is in fact amazingly designed, especially for beginners.",Positive,fact amazingly designed especially beginners
A Google user,5,This App is best In The World,Positive,app best world
A Google user,3,he won't stop bugging me,Neutral,stop bugging
A Google user,5,easy bite-size lessons. there is a competitive part to it that encourages you to continue your studies without being overwhelming. I find it easy to do a quick lesson on my busiest days and sit down to complete 30 mins on my relaxing days.,Positive,easy bite size lessons competitive part encourages continue studies without overwhelming find easy quick lesson busiest days sit complete 30 mins relaxing days
A Google user,5,This app is so so cool you can learn any language I am learning Spanish and they are letting me to understand all Spanish word Thank you so so so much Duolingo,Positive,app cool learn language learning spanish letting understand spanish word thank much duolingo
A Google user,5,I love doulingo I'm still learning Korean and I have learned alot,Positive,love doulingo still learning korean learned alot
A Google user,5,you can learn any language in fun through duolingo,Positive,learn language fun duolingo
A Google user,5,просто нравится я кстати твой акк в ютубе увидел,Positive,просто нравится я кстати твой акк в ютубе увидел
A Google user,5,I'm not into app learning ..this one is really good,Positive,app learning one really good
A Google user,5,I love Duolingo I'm already on my 36 streak and it's very fun u can learn any language even math music I'm learning Russian . привет меня зовут арт thank you❤️,Positive,love duolingo already 36 streak fun u learn language even math music learning russian привет меня зовут арт thank
A Google user,5,this is a very nice app learn a english corse . best app for the english subject learn & right & speak.,Positive,nice app learn english corse best app english subject learn right speak
A Google user,5,"Incredible learning app that makes learning languages, music, and math as fun as it was as a child. Brilliant app.",Positive,incredible learning app makes learning languages music math fun child brilliant app
A Google user,2,English sikhne ke liye sabse achha sabse badhiya app hai,Negative,english sikhne ke liye sabse achha sabse badhiya app hai
A Google user,5,"learning couldn't be anymore fun, it's like playing a game without actually wasting time, but quite the opposite!!",Positive,learning anymore fun like playing game without actually wasting time quite opposite
A Google user,3,"I like the app, just don't like paying for it then finding out I have to pay more to get the full app. No thanks.",Neutral,like app like paying finding pay get full app thanks
A Google user,5,this game very good game,Positive,game good game
A Google user,5,good,Positive,good
A Google user,5,it teaches me differences in adjectives and gets me to understand phrases and make up sentences very well!,Positive,teaches differences adjectives gets understand phrases make sentences well
A Google user,5,nice and very useful to me. i can learn english with enjoining.,Positive,nice useful learn english enjoining
A Google user,4,it eazy to learn and it make me remember the word i learn,Positive,eazy learn make remember word learn
A Google user,5,this app is the best!!!you can make your own character you can turn any languages I'm doing Italy's language,Positive,app best make character turn languages italy language
A Google user,5,nice 👍🏻,Positive,nice
A Google user,4,It's a nice app for english beginners . I love it.,Positive,nice app english beginners love
A Google user,5,Just perfect,Positive,perfect
A Google user,5,excellent,Positive,excellent
A Google user,5,world best language learning aap,Positive,world best language learning aap
A Google user,4,this app is very nice.,Positive,app nice
A Google user,5,Must have app. it's like a game. Everyone can play with it and learning experience is awesome and fantastic. I recommend it. I will give it 10 of 10.,Positive,must app like game everyone play learning experience awesome fantastic recommend give 10 10
A Google user,5,I like the app,Positive,like app
A Google user,5,"intresting app. I gain more knowledge in english word, sentence.",Positive,intresting app gain knowledge english word sentence
A Google user,5,Nice app,Positive,nice app
A Google user,5,this aap is super 🥰🥰,Positive,aap super
A Google user,5,"Duolingo is good app for students. I know when I was in 5th standard, I started learning English in Duolingo and Today I am best in speaking English in class. This is really good app. At the end I want to say please add short hand writing by the way I liked one thing which is you added math courses, It is also very useful.",Positive,duolingo good app students know 5th standard started learning english duolingo today best speaking english class really good app end want say please add short hand writing way liked one thing added math courses also useful
A Google user,5,amazing,Positive,amazing
A Google user,4,It is truly helpful for children,Positive,truly helpful children
A Google user,5,BF bacchon ko padhaane ke liye bahut achcha hai chhote bacchon ke liye kyunki yah padhaai ke sath khilate BF,Positive,bf bacchon ko padhaane ke liye bahut achcha hai chhote bacchon ke liye kyunki yah padhaai ke sath khilate bf
A Google user,4,"Helps me learn German, and gives me daily lesson reminders! Kind of sucks he took my family though. 🫤",Positive,helps learn german gives daily lesson reminders kind sucks took family though
A Google user,5,This is pretty cool once you get the hang of it,Positive,pretty cool get hang
A Google user,5,very helpful app for learning language thank u Duolingo.,Positive,helpful app learning language thank u duolingo
A Google user,5,this is a amazing aap I love this this aap improve my Korea this is the best aap,Positive,amazing aap love aap improve korea best aap
A Google user,5,"Duolingo is a very impressive language learning app. It is very useful. High recommendation to use for kids, adults and anyone",Positive,duolingo impressive language learning app useful high recommendation use kids adults anyone
A Google user,5,"It's the best language learning app. It's like playing games but it will make us learn the language. Even the world's 9th hardest language (korean) , I can learn easily from this app. I recommend everyone to use this app . 🥰",Positive,best language learning app like playing games make us learn language even world 9th hardest language korean learn easily app recommend everyone use app
A Google user,5,my family is getting kidnapped pls forgive me duo i will do my lessons daily,Positive,family getting kidnapped pls forgive duo lessons daily
A Google user,5,this is the best English learning apps🩵🩷,Positive,best english learning apps
A Google user,5,It's a very nice learning app with gaming features. Should try. Easy to learn any language.,Positive,nice learning app gaming features try easy learn language
A Google user,5,"bakalan bikin bisa bahasa turki nih, ❤️ duolingo",Positive,bakalan bikin bisa bahasa turki nih duolingo
A Google user,1,Ain't showing the leader board... I literally use this app everyday,Negative,showing leader board literally use app everyday
A Google user,5,This apps is very helpful and very important in our life english language,Positive,apps helpful important life english language
A Google user,5,good app,Positive,good app
A Google user,5,Wow that's amazing 😍😍 trick to make English good 👍👍,Positive,wow amazing trick make english good
A Google user,5,nice app for English speaking,Positive,nice app english speaking
A Google user,5,it is a life changer,Positive,life changer
A Google user,1,Used to be 5 stars worthy,Negative,used 5 stars worthy
A Google user,5,Very helpful 😎🤏🇮🇳,Positive,helpful
A Google user,5,I could learn from this app,Positive,could learn app
A Google user,5,this is the best apo for learning any language,Positive,best apo learning language
A Google user,4,Please add Tamil and Sinhala languages,Positive,please add tamil sinhala languages
A Google user,3,"The structure of the lessons is helpful and fun, and the interface is easy to use. They lose two stars for aggressive money grubbing; I remember a time before they interrupted every lesson with ads, and it was a better product. Presumably they were still making money back then, so I can only assume someone wanted more short-term gains at the cost of product quality. This issue is fixable and will earn my 5 star rating.",Neutral,structure lessons helpful fun interface easy use lose two stars aggressive money grubbing remember time interrupted every lesson ads better product presumably still making money back assume someone wanted short term gains cost product quality issue fixable earn 5 star rating
A Google user,5,बढ़िया ऐप,Positive,बढ य ऐप
A Google user,5,good,Positive,good
A Google user,5,i like it,Positive,like
A Google user,5,💗,Positive,
A Google user,5,I love duolingo it is because I can learn languages fastly! And it's kinda funny that duolingo keeps reminding me on my streak through email HAHAHAHAAHH,Positive,love duolingo learn languages fastly kinda funny duolingo keeps reminding streak email hahahahaahh
A Google user,5,I love this app,Positive,love app
A Google user,5,entertainment plus learning,Positive,entertainment plus learning
A Google user,5,Duolingo is best English learning app,Positive,duolingo best english learning app
A Google user,5,This app is very important for me I like this app,Positive,app important like app
A Google user,5,this app make me learn english to korean this app is wonder ful,Positive,app make learn english korean app wonder ful
A Google user,5,thish app is very i learn in 2days only iget japanese jarman,Positive,thish app learn 2days iget japanese jarman
A Google user,5,nice,Positive,nice
A Google user,5,it's lit,Positive,lit
A Google user,5,why are you taking money for the hearts?,Positive,taking money hearts
A Google user,5,excellent,Positive,excellent
A Google user,2,This app isn't free after 5 strikes are over you have to pay for learning. I don't like the new version of it. Old is gold.,Negative,app free 5 strikes pay learning like new version old gold
A Google user,5,this app is very nice 👍,Positive,app nice
A Google user,1,when i try to learn with good mood this app ruins it they show me 2 adds right after each lesson one of other apps and another super Duolingo why does this suoer Duolingo add popups all the time seeing 2 adds after completing a lesson every time make me wana quit but i am trying to learn they should make this app fun for those who can't pay for their super also. i am tired of seeing add so can you fix this issue only one add is fine,Negative,try learn good mood app ruins show 2 adds right lesson one apps another super duolingo suoer duolingo add popups time seeing 2 adds completing lesson every time make wana quit trying learn make app fun pay super also tired seeing add fix issue one add fine
A Google user,5,Till yesterday I knew nothing about my course. But today I can speak it. I learnt about 30 words in a day. Also learnt how to use them.,Positive,till yesterday knew nothing course today speak learnt 30 words day also learnt use
A Google user,4,awesome,Positive,awesome
A Google user,5,very nice application,Positive,nice application
A Google user,5,nice,Positive,nice
A Google user,1,"Would you rather spend more time watching ads than learning a language? You will love this app! 6 month later edit: I thought it might be worth trying again. Then two ads followed by ads for the family plan later, un-installed again.",Negative,would rather spend time watching ads learning language love app 6 month later edit thought might worth trying two ads followed ads family plan later un installed
A Google user,5,it's amazing,Positive,amazing
A Google user,1,the mike sometimes didnt work.. like now... i'm learning italian and the speaking system of duolingo's mike doesnt working..,Negative,mike sometimes didnt work like learning italian speaking system duolingo mike doesnt working
A Google user,5,fantastic,Positive,fantastic
A Google user,5,I love this app and i feel so good,Positive,love app feel good
A Google user,5,very good,Positive,good
A Google user,5,This app is incredible for learning any language for Instance I am learning english from Duolingo I think this is the best app for learning English than onther english app. from this you can learn many things for instance you can learn tense.grammar. new vocabulary. new words. and if you want to practice your English if you want to improve your English skills you practice at Duolingo. this is the best app from another apps for learning English,Positive,app incredible learning language instance learning english duolingo think best app learning english onther english app learn many things instance learn tense grammar new vocabulary new words want practice english want improve english skills practice duolingo best app another apps learning english
A Google user,5,Duolingo has taught me so much in my quest to learn Hebrew!,Positive,duolingo taught much quest learn hebrew
A Google user,5,very nice app ❎️ very nice game✅️,Positive,nice app nice game
A Google user,5,very good,Positive,good
A Google user,4,it is a kind of game we can learn by answering every question makes you think 🤔🤔 you can learn grammar in this app it's a excellent app 👌👌👌👌👌👌 what about you 😏😏😏😏😏😏😏,Positive,kind game learn answering every question makes think learn grammar app excellent app
A Google user,4,super bs bajana kaisa hai ye nahi samzaya,Positive,super bs bajana kaisa hai ye nahi samzaya
A Google user,2,not a fan,Negative,fan
A Google user,5,doulingo is best,Positive,doulingo best
A Google user,5,I RATE THIS GAME 5 STARS!! It is so fun to play this language game! You get to learn new languages and I have started practising in January. It can fix my mistakes and you learn faster.,Positive,rate game 5 stars fun play language game get learn new languages started practising january fix mistakes learn faster
A Google user,5,super,Positive,super
A Google user,5,this is very good this is learn it easy for the English my English is very best for doing is very good and excellent I am image this is doing help me for English I don't know what is the English and I will speak and I will writing for English is very good and you can play Duolingo and learn it more I am very happy who is invention a doing go I love doing go and I am speaking to English and writing to English very help to do lingo thank you you will support and very easy to learn thank you so,Positive,good learn easy english english best good excellent image help english know english speak writing english good play duolingo learn happy invention go love go speaking english writing english help lingo thank support easy learn thank
A Google user,5,Great app to learn a new language. I personally love it,Positive,great app learn new language personally love
A Google user,5,very helpful,Positive,helpful
A Google user,5,very beautiful,Positive,beautiful
A Google user,4,it's very fun to learn Espanol,Positive,fun learn espanol
A Google user,5,best app to learn language,Positive,best app learn language
A Google user,5,best to learn in language in this app!,Positive,best learn language app
A Google user,5,nice,Positive,nice
A Google user,1,When will you add persian and urdu??,Negative,add persian urdu
A Google user,4,It is very fun app for any learning language,Positive,fun app learning language
A Google user,5,it's very useful,Positive,useful
A Google user,5,Succeed :),Positive,succeed
A Google user,4,seems to be working,Positive,seems working
A Google user,5,good learning,Positive,good learning
A Google user,5,best app for those who wants to learn English ..,Positive,best app wants learn english
A Google user,4,This is a best platform in learning language,Positive,best platform learning language
A Google user,5,very Fantastic,Positive,fantastic
A Google user,4,this app is useful,Positive,app useful
A Google user,5,super,Positive,super
A Google user,5,Me amo ese Duolingo mucho,Positive,amo ese duolingo mucho
A Google user,5,this application help me a lot to learn Japanese,Positive,application help lot learn japanese
A Google user,5,thanks to this apk I learn Spanish a little bit but it's useful thanks,Positive,thanks apk learn spanish little bit useful thanks
